,NLOK,AIG,NFLX
2008-09-26,0.007121057985757906,0.043046357615893927,-0.003033060357901074
2008-09-29,-0.059595959595959536,-0.20634920634920617,-0.038637055065409154
2008-09-30,0.05155746509129955,0.33199999999999985,-0.0227848101265824
2008-10-01,-0.032686414708886447,0.1861861861861862,-0.02720207253886009
2008-10-02,-0.05860612460401282,0.012658227848101333,-0.024633821571238168
2008-10-03,-0.04935501962983735,-0.03500000000000014,-0.011262798634812277
2008-10-06,-0.03480825958702061,0.002590673575129543,-0.09458060062133244
2008-10-07,-0.08312958435207818,-0.09302325581395343,-0.14944719786504013
2008-10-08,-0.020666666666666722,-0.09116809116809099,0.0192738682205289
2008-10-09,-0.0537780803267528,-0.2507836990595612,0.008795074758135568
2008-10-10,-0.016546762589928043,-0.025104602510460206,0.05884917175239757
2008-10-13,0.12874908558888065,0.10300429184549342,0.04940304652120209
2008-10-14,-0.0414776409591705,0.08949416342412464,-0.05688505296194579
2008-10-15,-0.052062204192021566,-0.132142857142857,-0.06364392678868547
2008-10-16,0.04707560627674745,0.0,0.04175921812527772
2008-10-17,0.04087193460490468,-0.13580246913580263,-0.006396588486140664
2008-10-20,0.03141361256544495,0.09999999999999987,0.02145922746781115
2008-10-21,-0.04695431472081224,-0.04329004329004327,-0.12394957983193278
2008-10-22,-0.05193075898801591,-0.04524886877828049,-0.007194244604316724
2008-10-23,0.004213483146067398,-0.004739336492890933,0.004347826086956497
2008-10-24,-0.043356643356643465,-0.19047619047619035,-0.08850408850408853
2008-10-27,-0.002192982456140302,-0.20588235294117652,-0.05329815303430052
2008-10-28,0.08791208791208782,0.3555555555555556,0.14771460423634308
2008-10-29,0.0006734006734006037,-0.15300546448087426,0.0679941719281203
2008-10-30,-0.17900403768506057,0.05161290322580614,0.03592542064574822
2008-10-31,0.031147540983606614,0.1717791411042946,0.08691834942932397
2008-11-03,0.05723370429252794,0.12041884816753923,-0.056542810985460434
2008-11-04,0.026315789473684292,0.1261682242990656,0.02868150684931514
2008-11-05,-0.03296703296703307,-0.145228215767635,-0.0432792342904702
2008-11-06,-0.02803030303030296,-0.09223300970873782,-0.06568073075250114
2008-11-07,0.02883865939204977,0.12834224598930466,0.017690875232774683
2008-11-10,-0.022727272727272596,0.08056872037914675,-0.015096065873741904
2008-11-11,-0.020930232558139528,-0.00877192982456143,0.02275894101254039
2008-11-12,-0.02692003167062562,-0.10176991150442483,-0.05994550408719346
2008-11-13,0.03254678600488203,0.014778325123152802,0.17681159420289871
2008-11-14,-0.03782505910165479,0.009708737864077666,-0.09564860426929389
2008-11-17,-0.004095004095004184,-0.08173076923076927,-0.035406264185202097
2008-11-18,0.019736842105263275,0.020942408376963595,0.00941176470588223
2008-11-19,-0.09354838709677415,-0.20000000000000007,-0.04195804195804176
2008-11-20,-0.1058718861209964,-0.0769230769230771,-0.0890510948905111
2008-11-21,0.08955223880596996,0.11111111111111116,0.06784188034188032
2008-11-24,0.09954337899543386,0.10624999999999996,0.11105552776388206
2008-11-25,-0.038205980066445155,0.0,-0.0261143628995949
2008-11-26,0.050949913644214195,0.10169491525423746,0.05732778548312534
2008-11-28,-0.011503697617091246,0.030769230769230438,0.004809794490598929
2008-12-01,-0.07813798836242725,-0.17910447761194026,-0.04090513489991299
2008-12-02,0.04508566275924264,0.13333333333333353,0.05308529945553553
2008-12-03,0.028472821397756753,0.07486631016042766,0.025850926324859858
2008-12-04,-0.06879194630872487,-0.08457711442786064,-0.026879462410751676
2008-12-05,0.08468468468468471,0.05434782608695654,0.0906344410876132
2008-12-08,0.04568106312292364,-0.005154639175257714,0.00949742777997642
2008-12-09,-0.001588562351072298,0.0,0.10113680909447265
2008-12-10,0.014319809069212486,-0.0932642487046631,0.013883944464222253
2008-12-11,-0.03764705882352948,-0.011428571428571566,-0.011938202247190888
2008-12-12,0.01792991035044822,0.040462427745664886,0.013148542999289248
2008-12-15,-0.012810248198558805,-0.03333333333333344,-0.000701508242721971
2008-12-16,0.08759124087591252,0.034482758620689724,0.005616005616005726
2008-12-17,-0.001491424310216205,-0.02777777777777779,0.004886561954625002
2008-12-18,-0.017176997759522084,-0.04571428571428582,-0.01910385550538396
2008-12-19,0.02203647416413368,-0.041916167664670545,-0.01947592067988646
2008-12-22,-0.05501858736059473,0.006250000000000089,0.008306247742867479
2008-12-23,0.003933910306844979,-0.037267080745341685,-0.027578796561604668
2008-12-24,0.004702194357366851,0.006451612903225712,0.009576427255985287
2008-12-26,0.004680187207488418,0.0064102564102561654,0.038307187157971434
2008-12-29,-0.01940993788819878,-0.0127388535031846,-0.0186226282501758
2008-12-30,0.028503562945368044,0.006451612903225712,0.026136770497672712
2008-12-31,0.040800615858352485,0.0064102564102561654,0.042916957431961
2009-01-02,0.09467455621301779,0.07643312101910826,-0.0006691201070593289
2009-01-05,-0.03378378378378377,-0.01775147928994092,0.0693003013056579
2009-01-06,0.025174825174825166,0.048192771084337505,0.031308703819661776
2009-01-07,-0.04706684856753063,-0.05747126436781602,-0.006982392228293888
2009-01-08,0.009305654974946176,0.0060975609756095395,0.01345154387037617
2009-01-09,-0.03546099290780147,-0.018181818181818077,-0.026847662141779804
2009-01-12,-0.0014705882352941124,-0.0493827160493826,-0.03254804711717285
2009-01-13,-0.002945508100147376,0.025974025974025983,-0.008651073373918794
2009-01-14,-0.05908419497784334,-0.05696202531645578,-0.045248868778280604
2009-01-15,0.05965463108320246,-0.05369127516778527,0.07041299932295186
2009-01-16,-0.0007407407407407085,0.007092198581560183,-0.011385199240986577
2009-01-20,-0.054114158636026755,-0.035211267605633645,-0.045745361484325064
2009-01-21,0.07523510971786851,0.05839416058394131,0.028830036875628462
2009-01-22,-0.04591836734693888,-0.0965517241379309,0.004887585532746819
2009-01-23,0.036669213139801426,0.04580152671755733,-0.012970168612191912
2009-01-26,0.00736919675755332,-0.08029197080291994,-0.009526938239159066
2009-01-27,0.023408924652523755,0.0714285714285714,0.15489220563847428
2009-01-28,0.04789135096497499,0.04444444444444429,0.038483630097644994
2009-01-29,0.054570259208731375,-0.0851063829787233,0.019911504424778848
2009-01-30,-0.008408796895213455,-0.007751937984496249,-0.02006507592190887
2009-02-02,-0.04174820613176777,-0.0390625,0.022412838959601666
2009-02-03,0.03539823008849563,-0.12195121951219501,-0.0056833558863329525
2009-02-04,0.0019723865877712132,-0.04629629629629639,0.0029940119760478723
2009-02-05,0.02887139107611536,-0.029126213592232997,0.016824966078697434
2009-02-06,0.02423469387755106,0.040000000000000036,-0.012543368027755464
2009-02-09,-0.026151930261519185,0.0,-0.001621621621621716
2009-02-10,-0.05179028132992325,-0.11538461538461542,-0.02084461288576056
2009-02-11,0.011463250168577188,0.04347826086956519,0.0
2009-02-12,-0.0006666666666667043,-0.06249999999999989,0.04865910975946908
2009-02-13,-0.012675116744496284,-0.05555555555555547,0.01608225678882147
2009-02-17,-0.041216216216216295,-0.08235294117647063,-0.03425012973533992
2009-02-18,0.0042283298097252064,-0.0641025641025641,-0.005910800644814529
2009-02-19,-0.01754385964912286,-0.1917808219178082,0.0024324324324325186
2009-02-20,-0.0014285714285714457,-0.08474576271186429,-0.007818819088703188
2009-02-23,-0.03505007153075823,-0.018518518518518712,-0.03315217391304348
2009-02-24,0.055596738324684924,-0.2264150943396226,0.013490725126475756
2009-02-25,-0.022471910112359605,0.12195121951219501,-0.0074875207986689896
2009-02-26,-0.032327586206896464,0.1304347826086958,-0.0002794076557698366
2009-02-27,0.026726057906458767,-0.1923076923076924,0.010061486864169966
2009-03-02,-0.02386117136659438,0.0,-0.0495296070835638
2009-03-03,-0.032592592592592506,0.023809523809523947,0.058515283842794696
2009-03-04,0.032924961715160794,0.0,0.03712871287128716
2009-03-05,-0.02742772424017803,-0.18604651162790697,0.005038451339167249
2009-03-06,-0.0144817073170731,0.0,0.0073878627968340105
2009-03-09,-0.023975251353441696,0.0,0.008381351492928069
2009-03-10,0.06418383518225035,0.19999999999999996,0.0
2009-03-11,0.0,-0.023809523809523614,-0.026233766233766165
2009-03-12,0.024571854058078824,0.0,0.06588423579621239
2009-03-13,0.0007267441860465684,0.2195121951219512,-0.01476476476476496
2009-03-16,-0.04575163398692805,0.6599999999999997,-0.01803403606807219
2009-03-17,0.05251141552511407,0.15662650602409633,0.05509570615623405
2009-03-18,0.026753434562545086,0.4375,0.020348124540328527
2009-03-19,-0.0014084507042253502,0.17391304347826098,-0.0026429601153292737
2009-03-20,-0.011988716502115637,-0.22222222222222232,0.00337268128161905
2009-03-23,0.0228408279800143,0.17460317460317465,0.04201680672268915
2009-03-24,-0.0013956734124214165,-0.07432432432432423,0.0004608294930874557
2009-03-25,0.03563941299790363,-0.1240875912408762,-0.04283740211883913
2009-03-26,0.05870445344129549,-0.08333333333333304,0.004571703561116358
2009-03-27,-0.04716379859783304,-0.07272727272727286,-0.04958083832335336
2009-03-30,-0.02608695652173909,-0.06862745098039236,0.05922379032258074
2009-03-31,0.026098901098901006,0.052631578947368585,0.021175350939804938
2009-04-01,0.023427041499330725,0.06999999999999984,-0.0011649580615099575
2009-04-02,0.049051667756703665,0.06542056074766345,0.0060648472125031105
2009-04-03,0.011845386533665847,0.0,-0.0013911430558776194
2009-04-06,-0.009242144177449285,-0.03508771929824539,0.03320176456930568
2009-04-07,-0.0006218905472635816,-0.045454545454545525,-0.017977528089887618
2009-04-08,0.03422526446795282,0.028571428571428692,0.01327231121281458
2009-04-09,0.0306859205776171,0.07407407407407374,0.06029810298102989
2009-04-13,-0.04495037945125513,0.22413793103448287,0.05260915867944638
2009-04-14,-0.02017114914425422,0.07042253521126773,-0.03278025091056258
2009-04-15,0.027448533998752245,0.052631578947368585,-0.025313807531380572
2009-04-16,0.03582270795385556,0.05624999999999991,0.03605924018029616
2009-04-17,0.012309495896834832,-0.041420118343195256,0.01160140874249005
2009-04-20,-0.02895193977996524,-0.20370370370370372,0.01597378660659432
2009-04-21,0.016696481812760844,0.13178294573643412,-0.060673251360612745
2009-04-22,0.017595307917888547,-0.020547945205479534,-0.015450643776824036
2009-04-23,-0.013256484149855918,0.04895104895104896,-0.013513513513513598
2009-04-24,0.0338785046728971,-0.026666666666666616,-0.055899248784798905
2009-04-27,-0.04689265536723153,-0.04109589041095896,0.08518605195413054
2009-04-28,0.005927682276229973,-0.042857142857142816,-0.004097476816907419
2009-04-29,0.019446081319976605,0.05223880597014907,-0.02057167605023824
2009-04-30,-0.0028901734104046506,-0.02127659574468077,0.0017687375635642155
2009-05-01,0.03246376811594187,0.0,-0.018318252041492067
2009-05-04,-0.001122964626614209,0.05797101449275366,0.010341726618705138
2009-05-05,-0.00843170320404718,0.18493150684931492,0.003782821539830783
2009-05-06,-0.0022675736961450532,0.06358381502890187,-0.046996231434271674
2009-05-07,-0.14829545454545456,0.05978260869565233,-0.07024889509188181
2009-05-08,-0.007338225483655703,0.030769230769230438,0.006254691018263703
2009-05-11,0.029569892473118253,-0.054726368159204064,-0.0154152163102933
2009-05-12,-0.011749347258485643,-0.047368421052631504,0.01843434343434347
2009-05-13,-0.013870541611624931,-0.11602209944751363,-0.06645177287379134
2009-05-14,-0.002009377093101117,0.1499999999999999,-0.015139442231075662
2009-05-15,-0.005369127516778538,-0.0652173913043479,0.03829557713052867
2009-05-18,0.015519568151147078,0.06395348837209314,0.0070129870129871374
2009-05-19,0.02591362126245844,-0.010928961748634114,0.02218209956151651
2009-05-20,-0.02266839378238339,-0.01657458563535885,0.015644713600807325
2009-05-21,-0.014579191517561374,0.01123595505617958,-0.02832298136645961
2009-05-22,-0.04572965702757226,-0.05555555555555547,-0.007926361544362104
2009-05-26,0.016913319238900604,0.0,0.033247422680412475
2009-05-27,0.025641025641025772,-0.023529411764706132,-0.028934896482913586
2009-05-28,0.02635135135135136,0.006024096385542244,-0.01001798099152329
2009-05-29,0.026333113890717685,0.011976047904191489,0.02283341982356002
2009-06-01,0.0057729313662604476,-0.01775147928994092,0.03855910705225751
2009-06-02,0.02104591836734704,-0.06024096385542144,0.005617977528090012
2009-06-03,-0.014990630855715281,-0.05769230769230771,-0.016759776536312998
2009-06-04,0.012682308180088864,0.11564625850340127,0.005681818181818343
2009-06-05,0.0050093926111458575,0.04268292682926833,-0.03733726357160416
2009-06-08,0.006230529595015355,-0.0292397660818714,-0.009696351109976908
2009-06-09,0.02352941176470602,-0.0060240963855421326,0.005153311002318972
2009-06-10,-0.00483968542044777,-0.030303030303030165,-0.02947962061010001
2009-06-11,-0.03465045592705163,0.006250000000000089,-0.0031695721077653616
2009-06-12,0.038413098236775634,0.0,0.00264970853206159
2009-06-15,-0.024257125530624535,-0.049689440993789025,0.007135306553911036
2009-06-16,-0.02237414543194527,-0.0326797385620915,-0.007347152978220972
2009-06-17,0.013350286077558726,-0.05405405405405417,0.06793550092519163
2009-06-18,-0.015683814303638632,0.050000000000000044,0.02301980198019793
2009-06-19,0.012109623964308591,0.04081632653061229,0.006290829905637674
2009-06-22,-0.05100755667506296,-0.09150326797385622,-0.025006011060351163
2009-06-23,0.003981420039814276,0.014388489208633004,-0.024167694204685564
2009-06-24,0.022471910112359605,0.007092198581560183,0.000505433409148548
2009-06-25,0.023917259211376773,0.028169014084507227,0.03839353372063625
2009-06-26,0.0037878787878788955,0.0,-0.01800048649963515
2009-06-29,-0.014465408805031443,-0.08904109589041098,0.020559821649740018
2009-06-30,-0.00701978302488826,-0.1278195488721806,0.0033980582524273384
2009-07-01,0.004498714652956259,-0.2206896551724138,-0.017416545718432763
2009-07-02,0.004478566858605149,0.009402654867256777,-0.01723289020187091
2009-07-06,-0.010828025477707004,-0.11287671232876706,-0.003507014028056088
2009-07-07,-0.006439150032195751,-0.15071031500926513,-0.024635495223730652
2009-07-08,-0.014906027219701912,-0.047272727272727244,-0.002577319587628746
2009-07-09,0.009210526315789558,-0.2763358778625954,0.03229974160206717
2009-07-10,0.01629726205997395,0.2383966244725737,0.003003754693366556
2009-07-13,-0.0019243104554200752,0.24105621805792166,0.05290741202894922
2009-07-14,0.02185089974293053,-0.017158544955387933,0.026309552026546612
2009-07-15,0.04528301886792452,-0.006983240223463638,0.025635103926096914
2009-07-16,-0.013838748495788256,-0.1033755274261603,-0.006304886286872202
2009-07-17,0.0012202562538132788,0.06039215686274502,0.00022660321776579728
2009-07-20,0.01645338208409508,-0.004437869822485063,0.015405527865881341
2009-07-21,0.0017985611510791255,-0.010401188707280795,-0.0008924587237839621
2009-07-22,0.008976660682226134,-0.01501501501501512,0.011165698972755544
2009-07-23,0.03558718861209975,-0.03506097560975596,0.026060070671378055
2009-07-24,-0.005154639175257714,-0.01579778830963663,-0.0916917778734394
2009-07-27,-0.007484168105929889,0.043338683788122,-0.011848341232227555
2009-07-28,-0.002320185614849146,0.026923076923076827,0.01534772182254196
2009-07-29,0.0023255813953488857,-0.022471910112359494,0.008502598016060459
2009-07-30,-0.14269141531322505,0.006130268199233679,0.0213114754098358
2009-07-31,0.010148849797023018,0.0007616146230007281,0.0075670717725291325
2009-08-03,0.021433355659745468,0.035007610350076046,0.02093764223941741
2009-08-04,0.020983606557376966,-0.005882352941176561,-0.015158270173874278
2009-08-05,-0.025690430314707746,0.6272189349112429,0.0029425079221367945
2009-08-06,0.005273566249176076,0.024090909090909163,-0.018280297901150933
2009-08-07,0.01704918032786873,0.20461606746560146,0.034482758620689724
2009-08-10,-0.009026434558349505,0.05747973470891665,0.01777777777777767
2009-08-11,-0.020819778789850307,-0.13170731707317074,0.0063318777292578066
2009-08-12,0.018604651162790642,0.01645264847512018,0.004122369277500537
2009-08-13,0.014350945857795283,-0.012238452427950963,0.0
2009-08-14,-0.019292604501607746,-0.025979216626698554,-0.03867761452031104
2009-08-17,-0.030819672131147557,-0.03898235535494454,-0.03101820633850305
2009-08-18,0.020974289580514283,0.048249359521776114,0.010206448619809683
2009-08-19,0.008614976805831676,0.08513238289205693,0.03030998851894373
2009-08-20,0.00854139290407363,0.21246246246246225,0.0024515266324938167
2009-08-21,0.01237785016286641,0.01702786377708998,0.002667852378835045
2009-08-24,-0.006435006435006385,0.030441400304414,-0.017294900221729415
2009-08-25,0.0,0.003545051698670587,0.003158844765342783
2009-08-26,-0.0006476683937823857,0.10950838975566679,-0.011021142600090017
2009-08-27,0.0025923525599482744,0.2693022021756435,-0.005003411416875103
2009-08-28,-0.014867485455720808,0.04995819397993295,0.010742857142857165
2009-08-31,-0.007874015748031593,-0.09755126418475013,-0.012663952962460479
2009-09-01,-0.013227513227513144,-0.20582395764394434,-0.03458543289051752
2009-09-02,0.00536193029490617,0.05416666666666692,-0.008778173190984506
2009-09-03,0.016000000000000014,0.10013175230566529,-0.03566299664911454
2009-09-04,0.026902887139107712,-0.040718562874251685,0.016381236038719438
2009-09-08,0.002555910543130979,-0.10486891385767771,0.012942612942612675
2009-09-09,0.004461440407903083,0.08479776847977671,0.042189006750241065
2009-09-10,0.010786802030456899,-0.02674209308305464,0.006245662734212454
2009-09-11,0.0025109855618330457,-0.00792602377807139,-0.019310344827586312
2009-09-14,-0.008766437069505306,0.0948069241011984,0.01453352086263493
2009-09-15,-0.010107391029690493,-0.056190707856969224,0.03904805914972265
2009-09-16,0.021697511167836803,0.03917525773195907,0.04069379586390909
2009-09-17,0.0012492192379762734,-0.022073412698412676,-0.007692307692307554
2009-09-18,-0.023705552089831605,0.012173471975652994,0.02067183462532296
2009-09-21,0.005111821086261958,0.2127286394387371,0.0021097046413502962
2009-09-22,-0.012078830260648488,-0.05371900826446274,0.004842105263157981
2009-09-23,-0.002574002574002532,0.01986899563318767,-0.01843704169285565
2009-09-24,-0.013548387096774195,-0.03660886319845846,-0.004909284951974513
2009-09-25,0.022236756049705875,-0.008888888888888835,-0.0077220077220075956
2009-09-28,0.021753039027511134,0.034529147982062636,-0.006268914829226202
2009-09-29,0.003130870381966133,-0.019939315127871726,0.006308462040461205
2009-09-30,0.028089887640449396,-0.024546660769570905,-0.0019455252918287869
2009-10-01,-0.034001214329083096,-0.0727726139197461,-0.033571583279185746
2009-10-02,0.004399748585795171,0.053300733496332464,0.0022411474675034793
2009-10-05,0.015644555694618312,-0.007660167130919215,0.015652951699463236
2009-10-06,0.010474430067775709,0.04865497076023373,0.016512549537648802
2009-10-07,0.010365853658536706,0.023867945572161542,0.0017327268789255612
2009-10-08,-0.00784550392275185,-0.04684095860566451,-0.0045405405405404275
2009-10-09,0.011557177615571623,0.010742857142857165,0.018896611642050365
2009-10-12,-0.0120264582080577,0.00407055630936215,-0.018119803879769747
2009-10-13,0.028606208155812496,0.0029279279279281756,0.009335649153278336
2009-10-14,-0.002366863905325367,-0.0026948124859645928,0.03398580339858048
2009-10-15,-0.008896797153024827,0.004503490204908811,0.04743083003952564
2009-10-16,-0.004787552363854086,-0.03160726294552785,-0.02701092353525314
2009-10-19,0.009621166566446293,-0.04699074074074083,0.016533986527862643
2009-10-20,-0.021441334127456746,-0.017974253096915138,-0.016867469879517927
2009-10-21,0.021911138161898824,-0.03462775166955223,-0.0226715686274509
2009-10-22,0.00655151876116733,0.06302843966179861,0.03719958202716822
2009-10-23,-0.014201183431952535,-0.06242468064593876,0.10598428369937518
2009-10-26,-0.013205282112845107,-0.06812339331619544,0.0051011113135361885
2009-10-27,-0.017031630170316392,-0.06179310344827582,-0.016856987493202746
2009-10-28,-0.026608910891089077,0.03881211408409291,-0.012905604719764097
2009-10-29,0.1277813095994913,0.026040192470987877,0.03324617108703776
2009-10-30,-0.009019165727170209,-0.0725517241379311,-0.033803326102675335
2009-11-02,-0.011376564277588153,0.020523497917906086,0.006548175865294548
2009-11-03,-0.007479861910241636,0.14310696589915461,-0.0009293680297396412
2009-11-04,-0.0005797101449276365,-0.07700152983171837,0.007627906976743981
2009-11-05,0.012761020881670637,0.08508287292817673,0.041174298375184826
2009-11-06,-0.002290950744558984,-0.09674134419551939,-0.00939882957971283
2009-11-09,0.01664753157290466,0.019729425028184977,0.023988542785535527
2009-11-10,-0.0033879164313947996,0.03897180762852415,0.020979020979020824
2009-11-11,-0.0033994334277619442,-0.022346368715083886,0.017808219178082174
2009-11-12,-0.01421262080727681,-0.01333333333333342,-0.021029609690444206
2009-11-13,0.006343713956170616,0.0035852178709321336,0.019590995016325996
2009-11-16,0.02005730659025806,-0.017587249244297887,0.002191134333389577
2009-11-17,0.0011235955056179137,0.009790209790209836,0.021695257315842653
2009-11-18,0.008417508417508435,0.0016620498614956514,0.006255144032921933
2009-11-19,-0.005564830272676513,-0.01382743362831862,-0.014231964665467167
2009-11-20,-0.008393956351427145,-0.015703869882220833,-0.004812479256554925
2009-11-23,0.016365688487584906,0.00512820512820511,0.006836751709188071
2009-11-24,-0.0038867295946696245,-0.007936507936507908,-0.011758860549851091
2009-11-25,0.004459308807134743,-0.00914285714285712,-0.007541478129713508
2009-11-27,-0.018312985571587004,-0.03979238754325265,-0.023134076325565633
2009-11-30,0.0033917467495758746,-0.14714714714714716,0.013483146067415852
2009-12-01,0.014647887323943731,0.08591549295774659,-0.006822445846836223
2009-12-02,-0.0005552470849529145,0.011348897535667923,0.013223424351708868
2009-12-03,-0.0022222222222221255,-0.041680025649246444,-0.01711864406779673
2009-12-04,-0.0044543429844099425,0.0076948812311810055,-0.030350060355233577
2009-12-07,-0.01230425055928408,0.0016600265604249653,-0.005690912324382125
2009-12-08,-0.016987542468856254,-0.005966191581040947,0.00017885888034352426
2009-12-09,0.016705069124423932,-0.011003667889296298,0.0007153075822603494
2009-12-10,0.0016997167138810276,-0.024612272420768688,0.013938527519657073
2009-12-11,-0.0039592760180995334,-0.019357068786726606,-0.0183292210081073
2009-12-14,0.006814310051107331,0.025026436376453853,0.012746858168761088
2009-12-15,-0.00451212633953757,-0.005158184319119519,0.009040950186137264
2009-12-16,0.003966005665722472,0.0006913238852401804,-0.03232607167955026
2009-12-17,-0.016365688487584573,-0.02556131260794481,-0.02450980392156865
2009-12-18,0.010327022375215211,-0.0007089684509039573,-0.008189093616229215
2009-12-21,0.01249290176036344,-0.004611564384533584,0.01257271533120674
2009-12-22,-0.006730229949523103,0.10655737704918034,-0.0064862861378800485
2009-12-23,0.0028232636928289256,-0.052818035426731136,0.06043648573027438
2009-12-24,0.01520270270270263,0.024141448486909134,0.0007036059806508899
2009-12-28,0.002773155851358622,0.04581673306772904,0.007910001757778229
2009-12-29,-0.0027654867256635685,0.005079365079365017,-0.0062783397279388975
2009-12-30,0.006655574043261003,-0.03348073278584962,-0.024043524043523945
2009-12-31,-0.014325068870523316,-0.02026143790849677,-0.008451717317029206
2010-01-04,0.028507546115148052,-0.0030020013342227925,-0.03010518679724339
2010-01-05,-0.005434782608695565,-0.01873536299765821,-0.0368362004487659
2010-01-06,0.003278688524590123,-0.0064780088646434475,0.03513880799844693
2010-01-07,-0.002178649237472685,-0.019217570350034463,-0.017254313578394576
2010-01-08,0.0027292576419213344,0.026592022393282067,0.01717557251908386
2010-01-11,-0.0005443658138269969,0.009884117246080404,-0.00131332082551594
2010-01-12,0.005991285403050162,-0.039487006412419756,-0.016156302836746184
2010-01-13,0.011911207363291876,0.02108222066057608,0.030360893641397935
2010-01-14,0.0048154093097914075,-0.015829318651066626,-0.05504077094143811
2010-01-15,0.0037273695420660946,-0.018881118881118986,-0.000784467542655376
2010-01-19,0.01538461538461533,0.006771204561653699,0.004906771344455274
2010-01-20,-0.022466039707419005,-0.010265486725663742,-0.0005859375000000222
2010-01-21,-0.004275788348476861,-0.014663805436337496,0.00039085401602489966
2010-01-22,-0.018250134192163148,-0.038112522686025496,-0.005860519632740591
2010-01-25,0.009294696555494975,-0.015471698113207588,-0.03458439772057387
2010-01-26,0.0,-0.06477577615944807,0.016690413189497377
2010-01-27,0.008125677139761533,0.020901639344262257,0.02042042042042036
2010-01-28,-0.06448146157979573,-0.03010839020473699,0.23680596429272116
2010-01-29,-0.02642159678345779,0.002897350993377401,-0.012531725888324852
2010-02-01,0.022418879056047114,-0.0111432108955839,-0.019598393574297157
2010-02-02,0.0,0.00041736227045063856,0.013436015074553609
2010-02-03,-0.004039238315060367,-0.007509386733416834,0.0016168148746968924
2010-02-04,-0.01969872537659323,-0.05044136191677173,-0.0259887005649716
2010-02-05,0.013002364066193817,-0.007968127490039834,0.008286377195889871
2010-02-08,-0.0075845974329054044,-0.011155734047300303,0.0009861932938854956
2010-02-09,0.0029394473838917357,0.044223826714801406,0.02019704433497549
2010-02-10,0.0017584994138335475,0.16335350043215224,-0.01030098181232908
2010-02-11,0.008191925102399189,-0.023031203566121983,0.030411449016100267
2010-02-12,-0.023215322112594472,0.019771863117870714,-0.0028409090909091717
2010-02-16,0.015448603683897888,0.02274422073079796,0.026590693257359854
2010-02-17,-0.008777062609713226,-0.01932191031717101,-0.005396238051187052
2010-02-18,0.010625737898465104,-0.0070631970260222054,0.024492326771043293
2010-02-19,0.0029205607476636697,-0.006739049045301426,0.008473293993039865
2010-02-22,-0.016889924286546454,0.07161703731624591,-0.020705176294073757
2010-02-23,-0.01421800947867291,-0.058740766795638444,-0.014095296460854945
2010-02-24,-0.007211538461538547,0.04596412556053808,0.005283605283605386
2010-02-25,0.001210653753026536,-0.017148981779206873,0.014221672592363621
2010-02-26,0.0006045949214028568,-0.09960014540167206,0.006706294772138355
2010-03-01,0.007854984894259731,0.04077513120710541,0.05526116578349738
2010-03-02,-0.00659472422062346,-0.02909231962761827,-0.010329985652797746
2010-03-03,0.005431502715751435,-0.005992808629644575,-0.02073064656422141
